"","JepID","name_minus_authors","nativity","family","genus","species","species_author","infraspecific_rank","infraspecific_epithet","infraspecific_author","name_plus_authors","expanded_name","synonyms","common","TJM1TJM2","major_clade","endemicity","Notes","SDendemic","SDendemictype","Section6Species","scientificNameAuthorship","CPCNumber","In_National_Collection","TargetID","SpeciesNameonList","CoordinatingInstitution","SecondaryInstitution","TargetOccurrences","TargetDate","TargetStatus","binomial","SppCount","SppID","infraSpp","Reassign","InfraType","nameOnPhylogeny"
"66","1121","Calochortus_kennedyi_var._kennedyi","NATIVE","LILIACEAE","Calochortus","kennedyi","Porter","var.","kennedyi","","Calochortus kennedyi Porter var. kennedyi","","","","TJM1","MONOCOTS",0,"",0,"",0,"Porter",NA,0,NA,"","","","","","","Calochortus_kennedyi",3,2,"Calochortus_kennedyi_var._kennedyi, Calochortus_kennedyi_var._munzii","No","var.","Calochortus_kennedyi_var._kennedyi"
"67","1122","Calochortus_kennedyi_var._munzii","NATIVE","LILIACEAE","Calochortus","kennedyi","Porter","var.","munzii","Jeps.","Calochortus kennedyi Porter var. munzii Jeps.","","","","TJM1","MONOCOTS",0,"",0,"",0,"Jeps.",NA,0,NA,"","","","","","","Calochortus_kennedyi",3,3,"Calochortus_kennedyi_var._kennedyi, Calochortus_kennedyi_var._munzii","No","var.","Calochortus_kennedyi_var._munzii"
"68","1123","Calochortus_leichtlinii","NATIVE","LILIACEAE","Calochortus","leichtlinii","Hook. f.","","","","Calochortus leichtlinii Hook. f.","","","","TJM1","MONOCOTS",0,"",0,"",0,"Hook. f.",NA,0,NA,"","","","","","","Calochortus_leichtlinii",1,1,"","No",NA,"Calochortus_leichtlinii"
"69","1124","Calochortus_longebarbatus_var._longebarbatus","NATIVE","LILIACEAE","Calochortus","longebarbatus","S. Watson","var.","longebarbatus","","Calochortus longebarbatus S. Watson var. longebarbatus","","","LONG-HAIRED STAR-TULIP","TJM1","MONOCOTS",0,"",0,"",0,"S. Watson",684,-1,NA,"","","","","","","Calochortus_longebarbatus",1,1,"Calochortus_longebarbatus_var._longebarbatus","No","var.","Calochortus_longebarbatus_var._longebarbatus"
"70","1125","Calochortus_luteus","NATIVE","LILIACEAE","Calochortus","luteus","Lindl.","","","","Calochortus luteus Lindl.","","","","TJM1","MONOCOTS",0,"",0,"",0,"Lindl.",NA,0,NA,"","","","","","","Calochortus_luteus",1,1,"","No",NA,"Calochortus_luteus"
"71","1126","Calochortus_macrocarpus","NATIVE","LILIACEAE","Calochortus","macrocarpus","Douglas","","","","Calochortus macrocarpus Douglas","","","","TJM1","MONOCOTS",0,"",0,"",0,"Douglas",NA,0,NA,"","","","","","","Calochortus_macrocarpus",1,1,"","No",NA,"Calochortus_macrocarpus"
"72","1127","Calochortus_minimus","NATIVE","LILIACEAE","Calochortus","minimus","Ownbey","","","","Calochortus minimus Ownbey","","","","TJM1","MONOCOTS",-1,"",0,"",0,"Ownbey",9259,0,NA,"","","","","","","Calochortus_minimus",1,1,"","No",NA,"Calochortus_minimus"
"73","1128","Calochortus_monanthus","NATIVE","LILIACEAE","Calochortus","monanthus","Ownbey","","","","Calochortus monanthus Ownbey","","","SINGLE-FLOWERED MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Ownbey",686,0,NA,"","","","","","","Calochortus_monanthus",1,1,"","No",NA,"Calochortus_monanthus"
"74","1129","Calochortus_monophyllus","NATIVE","LILIACEAE","Calochortus","monophyllus","(Lindl.) Lem.","","","","Calochortus monophyllus (Lindl.) Lem.","","","YELLOW STAR-TULIP","TJM1","MONOCOTS",0,"",0,"",0,"(Lindl.) Lem.",9260,0,NA,"","","","","","","Calochortus_monophyllus",1,1,"","No",NA,"Calochortus_monophyllus"
"75","1130","Calochortus_nudus","NATIVE","LILIACEAE","Calochortus","nudus","S. Watson","","","","Calochortus nudus S. Watson","","syn: Calochortus nudus var. shastensis (Purdy) Jeps.","","TJM1","MONOCOTS",0,"",0,"",0,"S. Watson",13506,0,NA,"","","","","","","Calochortus_nudus",1,1,"","No",NA,"Calochortus_nudus"
"76","1131","Calochortus_obispoensis","NATIVE","LILIACEAE","Calochortus","obispoensis","Lemmon","","","","Calochortus obispoensis Lemmon","","","SAN LUIS MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Lemmon",688,-1,NA,"","","","","","","Calochortus_obispoensis",1,1,"","No",NA,"Calochortus_obispoensis"
"77","1132","Calochortus_palmeri","NATIVE","LILIACEAE","Calochortus","palmeri","S. Watson","","","","Calochortus palmeri S. Watson","","","","TJM1","MONOCOTS",-1,"",0,"",0,"S. Watson",12409,0,NA,"","","","","","","Calochortus_palmeri",3,1,"Calochortus_palmeri_var._munzii, Calochortus_palmeri_var._palmeri","Yes","var.","Calochortus_palmeri_var._palmeri"
"78","1133","Calochortus_palmeri_var._munzii","NATIVE","LILIACEAE","Calochortus","palmeri","S. Watson","var.","munzii","Ownbey","Calochortus palmeri S. Watson var. munzii Ownbey","","","SAN JACINTO MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Ownbey",14326,-1,569,"Calochortus palmeri var. munzii","RSA","","","","Long term Priority","Calochortus_palmeri",3,2,"Calochortus_palmeri_var._munzii, Calochortus_palmeri_var._palmeri","No","var.","Calochortus_palmeri_var._munzii"
"79","1134","Calochortus_palmeri_var._palmeri","NATIVE","LILIACEAE","Calochortus","palmeri","S. Watson","var.","palmeri","","Calochortus palmeri S. Watson var. palmeri","","","PALMER'S MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"S. Watson",12409,-1,924,"Calochortus palmeri var. palmeri","SBBG","","","2018","","Calochortus_palmeri",3,3,"Calochortus_palmeri_var._munzii, Calochortus_palmeri_var._palmeri","No","var.","Calochortus_palmeri_var._palmeri"
"80","1135","Calochortus_panamintensis","NATIVE","LILIACEAE","Calochortus","panamintensis","(Ownbey) Reveal","","","","Calochortus panamintensis (Ownbey) Reveal","","syn: Calochortus nuttallii Torr. var. panamintensis Ownbey","PANAMINT MARIPOSA LILY","TJM1","MONOCOTS",0,"",0,"",0,"(Ownbey) Reveal",12410,0,NA,"","","","","","","Calochortus_panamintensis",1,1,"","No",NA,"Calochortus_panamintensis"
"81","1136","Calochortus_persistens","NATIVE","LILIACEAE","Calochortus","persistens","Ownbey","","","","Calochortus persistens Ownbey","","","SISKIYOU MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Ownbey",689,0,570,"Calochortus persistens","Available","","","Indefinite","","Calochortus_persistens",1,1,"","No",NA,"Calochortus_persistens"
"82","1137","Calochortus_plummerae","NATIVE","LILIACEAE","Calochortus","plummerae","Greene","","","","Calochortus plummerae Greene","","","PLUMMER'S MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Greene",9262,0,NA,"","","","","","","Calochortus_plummerae",1,1,"","No",NA,"Calochortus_plummerae"
"83","1138","Calochortus_pulchellus","NATIVE","LILIACEAE","Calochortus","pulchellus","(Benth.) Alph. Wood","","","","Calochortus pulchellus (Benth.) Alph. Wood","","","MOUNT DIABLO FAIRY-LANTERN","TJM1","MONOCOTS",-1,"",0,"",0,"(Benth.) Alph. Wood",9263,0,NA,"","","","","","","Calochortus_pulchellus",1,1,"","No",NA,"Calochortus_pulchellus"
"84","1139","Calochortus_raichei","NATIVE","LILIACEAE","Calochortus","raichei","Farwig & V. Girard","","","","Calochortus raichei Farwig & V. Girard","","","THE CEDARS FAIRY-LANTERN","TJM1","MONOCOTS",-1,"",0,"",0,"Farwig & V. Girard",12979,-1,571,"Calochortus raichei","UCB","UCSC","","Indefinite","","Calochortus_raichei",1,1,"","No",NA,"Calochortus_raichei"
"85","1140","Calochortus_simulans","NATIVE","LILIACEAE","Calochortus","simulans","(Hoover) Munz","","","","Calochortus simulans (Hoover) Munz","","","LA PANZA MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"(Hoover) Munz",690,0,925,"Calochortus simulans","SBBG","","","2018","","Calochortus_simulans",1,1,"","No",NA,"Calochortus_simulans"
"86","1141","Calochortus_splendens","NATIVE","LILIACEAE","Calochortus","splendens","Benth.","","","","Calochortus splendens Benth.","","syn: Calochortus davidsonianus Abrams","","TJM1","MONOCOTS",0,"",0,"",0,"Benth.",NA,0,NA,"","","","","","","Calochortus_splendens",1,1,"","No",NA,"Calochortus_splendens"
"87","1142","Calochortus_striatus","NATIVE","LILIACEAE","Calochortus","striatus","Parish","","","","Calochortus striatus Parish","","","ALKALI MARIPOSA LILY","TJM1","MONOCOTS",0,"",0,"",0,"Parish",691,-1,265,"Calochortus striatus","RSA","","38","","Long term Priority","Calochortus_striatus",1,1,"","No",NA,"Calochortus_striatus"
"88","1143","Calochortus_superbus","NATIVE","LILIACEAE","Calochortus","superbus","J.T. Howell","","","","Calochortus superbus J.T. Howell","","","","TJM1","MONOCOTS",-1,"",0,"",0,"J.T. Howell",NA,0,NA,"","","","","","","Calochortus_superbus",1,1,"","No",NA,"Calochortus_superbus"
"89","1144","Calochortus_syntrophus","NATIVE","LILIACEAE","Calochortus","syntrophus","Callahan","","","","Calochortus syntrophus Callahan","","","CALLAHAN'S MARIPOSA LILY","TJM2","MONOCOTS",-1,"",0,"",0,"Callahan",NA,0,572,"Calochortus syntrophus","Available","","","Indefinite","","Calochortus_syntrophus",1,1,"","No",NA,"Calochortus_syntrophus"
"90","1145","Calochortus_tiburonensis","NATIVE","LILIACEAE","Calochortus","tiburonensis","A.J. Hill","","","","Calochortus tiburonensis A.J. Hill","","","TIBURON MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"A.J. Hill",692,0,898,"Calochortus tiburonensis","UCB","","","2018","","Calochortus_tiburonensis",1,1,"","No",NA,"Calochortus_tiburonensis"
"91","1146","Calochortus_tolmiei","NATIVE","LILIACEAE","Calochortus","tolmiei","Hook. & Arn.","","","","Calochortus tolmiei Hook. & Arn.","","","PUSSY EARS","TJM1","MONOCOTS",0,"",0,"",0,"Hook. & Arn.",NA,0,NA,"","","","","","","Calochortus_tolmiei",1,1,"","No",NA,"Calochortus_tolmiei"
"92","1147","Calochortus_umbellatus","NATIVE","LILIACEAE","Calochortus","umbellatus","Alph. Wood","","","","Calochortus umbellatus Alph. Wood","","","OAKLAND STAR-TULIP","TJM1","MONOCOTS",-1,"",0,"",0,"Alph. Wood",9264,0,NA,"","","","","","","Calochortus_umbellatus",1,1,"","No",NA,"Calochortus_umbellatus"
"93","1148","Calochortus_uniflorus","NATIVE","LILIACEAE","Calochortus","uniflorus","Hook. & Arn.","","","","Calochortus uniflorus Hook. & Arn.","","","PINK STAR-TULIP","TJM1","MONOCOTS",0,"",0,"",0,"Hook. & Arn.",NA,0,NA,"","","","","","","Calochortus_uniflorus",1,1,"","No",NA,"Calochortus_uniflorus"
"94","1149","Calochortus_venustus","NATIVE","LILIACEAE","Calochortus","venustus","Benth.","","","","Calochortus venustus Benth.","","syn: Calochortus venustus var. purpurescens S. Watson","","TJM1","MONOCOTS",-1,"",0,"",0,"Benth.",NA,0,NA,"","","","","","","Calochortus_venustus",1,1,"","No",NA,"Calochortus_venustus"
"95","1150","Calochortus_vestae","NATIVE","LILIACEAE","Calochortus","vestae","Purdy","","","","Calochortus vestae Purdy","","","","TJM1","MONOCOTS",-1,"",0,"",0,"Purdy",9265,0,NA,"","","","","","","Calochortus_vestae",1,1,"","No",NA,"Calochortus_vestae"
"96","1151","Calochortus_weedii","NATIVE","LILIACEAE","Calochortus","weedii","Alph. Wood","","","","Calochortus weedii Alph. Wood","","","","TJM1","MONOCOTS",-1,"",0,"",0,"Alph. Wood",9266,0,NA,"","","","","","","Calochortus_weedii",3,1,"Calochortus_weedii_var._intermedius, Calochortus_weedii_var._weedii","Yes","var.","Calochortus_weedii_var._weedii"
"97","1152","Calochortus_weedii_var._intermedius","NATIVE","LILIACEAE","Calochortus","weedii","Alph. Wood","var.","intermedius","Ownbey","Calochortus weedii Alph. Wood var. intermedius Ownbey","","","INTERMEDIATE MARIPOSA LILY","TJM1","MONOCOTS",-1,"",0,"",0,"Ownbey",44935,-1,998,"Calochortus weedii var. intermedius","RSA","","","2019","Active Collections Priority","Calochortus_weedii",3,2,"Calochortus_weedii_var._intermedius, Calochortus_weedii_var._weedii","No","var.","Calochortus_weedii_var._intermedius"
"98","1153","Calochortus_weedii_var._weedii","NATIVE","LILIACEAE","Calochortus","weedii","Alph. Wood","var.","weedii","","Calochortus weedii Alph. Wood var. weedii","","","","TJM1","MONOCOTS",-1,"",0,"",0,"Alph. Wood",NA,0,NA,"","","","","","","Calochortus_weedii",3,3,"Calochortus_weedii_var._intermedius, Calochortus_weedii_var._weedii","No","var.","Calochortus_weedii_var._weedii"
"99","1154","Calochortus_westonii","NATIVE","LILIACEAE","Calochortus","westonii","Eastw.","","","","Calochortus westonii Eastw.","","syn: Calochortus coeruleus (Kellogg) S. Watson var. westonii (Eastw.) Ownbey","SHIRLEY MEADOWS STAR-TULIP","TJM1","MONOCOTS",-1,"",0,"",0,"Eastw.",9790,0,999,"Calochortus westonii","RSA","","","","Long term Priority","Calochortus_westonii",1,1,"","No",NA,"Calochortus_westonii"
"100","1155","Caltha_leptosepala","NATIVE","RANUNCULACEAE","Caltha","leptosepala","DC.","","","","Caltha leptosepala DC.","","syn: Caltha leptosepala subsp. howellii (Huth) P.G. Smit; syn: Caltha leptosepala var. biflora (DC.) G. Lawson","","TJM2","EUDICOTS",0,"",0,"",0,"DC.",NA,0,NA,"","","","","","","Caltha_leptosepala",1,1,"","No",NA,"Caltha_leptosepala"
"101","1156","Calycadenia_fremontii","NATIVE","ASTERACEAE","Calycadenia","fremontii","A. Gray","","","","Calycadenia fremontii A. Gray","","syn: Calycadenia ciliosa Greene; syn: Calycadenia elegans Greene","","TJM1","EUDICOTS",0,"",0,"",0,"A. Gray",694,0,NA,"","","","","","","Calycadenia_fremontii",1,1,"","No",NA,"Calycadenia_fremontii"
"102","1157","Calycadenia_hooveri","NATIVE","ASTERACEAE","Calycadenia","hooveri","G.D. Carr","","","","Calycadenia hooveri G.D. Carr","","","HOOVER'S CALYCADENIA","TJM1","EUDICOTS",-1,"",0,"",0,"G.D. Carr",695,0,NA,"","","","","","","Calycadenia_hooveri",1,1,"","No",NA,"Calycadenia_hooveri"
"103","1158","Calycadenia_micrantha","NATIVE","ASTERACEAE","Calycadenia","micrantha","R.L. Carr & G.D. Carr","","","","Calycadenia micrantha R.L. Carr & G.D. Carr","","syn: Calycadenia truncata subsp. microcephala H.M. Hall ex D.D. Keck, in part","SMALL-FLOWERED CALYCADENIA","TJM2","EUDICOTS",-1,"",0,"",0,"R.L. Carr & G.D. Carr",NA,0,NA,"","","","","","","Calycadenia_micrantha",1,1,"","No",NA,"Calycadenia_micrantha"
"104","1159","Calycadenia_mollis","NATIVE","ASTERACEAE","Calycadenia","mollis","A. Gray","","","","Calycadenia mollis A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",8096,0,NA,"","","","","","","Calycadenia_mollis",1,1,"","No",NA,"Calycadenia_mollis"
"105","1160","Calycadenia_multiglandulosa","NATIVE","ASTERACEAE","Calycadenia","multiglandulosa","DC.","","","","Calycadenia multiglandulosa DC.","","syn: Calycadenia hispida (Greene) Greene; syn: Calycadenia multiglandulosa subsp. bicolor (Greene) D.D. Keck; syn: Calycadenia multiglandulosa subsp. cephalotes (DC.) D.D. Keck; syn: Calycadenia hispida subsp. reducta D.D. Keck; syn: Calycadenia multiglandulosa subsp. robusta D.D. Keck","","TJM1","EUDICOTS",-1,"",0,"",0,"DC.",8095,0,NA,"","","","","","","Calycadenia_multiglandulosa",1,1,"","No",NA,"Calycadenia_multiglandulosa"
"106","1161","Calycadenia_oppositifolia","NATIVE","ASTERACEAE","Calycadenia","oppositifolia","(Greene) Greene","","","","Calycadenia oppositifolia (Greene) Greene","","syn: Hemizonia oppositifolia Greene","BUTTE COUNTY CALYCADENIA","TJM1","EUDICOTS",-1,"",0,"",0,"(Greene) Greene",8097,0,NA,"","","","","","","Calycadenia_oppositifolia",1,1,"","No",NA,"Calycadenia_oppositifolia"
"107","1162","Calycadenia_pauciflora","NATIVE","ASTERACEAE","Calycadenia","pauciflora","A. Gray","","","","Calycadenia pauciflora A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",8098,0,NA,"","","","","","","Calycadenia_pauciflora",1,1,"","No",NA,"Calycadenia_pauciflora"
"108","1163","Calycadenia_spicata","NATIVE","ASTERACEAE","Calycadenia","spicata","(Greene) Greene","","","","Calycadenia spicata (Greene) Greene","","","","TJM1","EUDICOTS",-1,"",0,"",0,"(Greene) Greene",8099,0,NA,"","","","","","","Calycadenia_spicata",1,1,"","No",NA,"Calycadenia_spicata"
"109","1164","Calycadenia_truncata","NATIVE","ASTERACEAE","Calycadenia","truncata","DC.","","","","Calycadenia truncata DC.","","syn: Calycadenia truncata DC. subsp. scabrella (Drew) D.D. Keck","ROSIN WEED","TJM1","EUDICOTS",0,"",0,"",0,"DC.",8100,0,NA,"","","","","","","Calycadenia_truncata",1,1,"","No",NA,"Calycadenia_truncata"
"110","1165","Calycadenia_villosa","NATIVE","ASTERACEAE","Calycadenia","villosa","DC.","","","","Calycadenia villosa DC.","","","DWARF CALYCADENIA","TJM1","EUDICOTS",-1,"",0,"",0,"DC.",8101,-1,NA,"","","","","","","Calycadenia_villosa",1,1,"","No",NA,"Calycadenia_villosa"
"111","1166","Calycanthus_occidentalis","NATIVE","CALYCANTHACEAE","Calycanthus","occidentalis","Hook. & Arn.","","","","Calycanthus occidentalis Hook. & Arn.","","","SWEET-SHRUB, SPICEBUSH","TJM1","MAGNOLIIDS",-1,"",0,"",0,"Hook. & Arn.",8493,0,NA,"","","","","","","Calycanthus_occidentalis",1,1,"","No",NA,"Calycanthus_occidentalis"
"112","1167","Calycoseris_parryi","NATIVE","ASTERACEAE","Calycoseris","parryi","A. Gray","","","","Calycoseris parryi A. Gray","","","YELLOW TACK-STEM","TJM1","EUDICOTS",0,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Calycoseris_parryi",1,1,"","No",NA,"Calycoseris_parryi"
"113","1168","Calycoseris_wrightii","NATIVE","ASTERACEAE","Calycoseris","wrightii","A. Gray","","","","Calycoseris wrightii A. Gray","","","WHITE TACK-STEM","TJM1","EUDICOTS",0,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Calycoseris_wrightii",1,1,"","No",NA,"Calycoseris_wrightii"
"114","1169","Calypso_bulbosa_var._occidentalis","NATIVE","ORCHIDACEAE","Calypso","bulbosa","(L.) Oakes","var.","occidentalis","(Holz.) B. Boivin","Calypso bulbosa (L.) Oakes var. occidentalis (Holz.) B. Boivin","","","","TJM2","MONOCOTS",0,"",0,"",0,"(Holz.) B. Boivin",NA,0,NA,"","","","","","","Calypso_bulbosa",1,1,"Calypso_bulbosa_var._occidentalis","No","var.","Calypso_bulbosa_var._occidentalis"
"115","1170","Calyptridium_arizonicum","NATIVE","MONTIACEAE","Calyptridium","arizonicum","(J. T. Howell) M. G. Simpson, M. Silveira, & Guilliams","","","","Calyptridium arizonicum (J. T. Howell) M. G. Simpson, M. Silveira, & Guilliams","","syn: Calyptridium parryi A. Gray var. arizonicum J. T. Howell; syn: Cistanthe parryi var. arizonica (J.T. Howell) Kartesz & Gandhi","","TJM2","EUDICOTS",0,"",0,"",0,"(J. T. Howell) M. G. Simpson, M. Silveira, & Guilliams",NA,0,NA,"","RSA","","","2019","Active Collections Priority","Calyptridium_arizonicum",1,1,"","No",NA,"Calyptridium_arizonicum"
"116","1171","Calyptridium_monandrum","NATIVE","MONTIACEAE","Calyptridium","monandrum","Nutt.","","","","Calyptridium monandrum Nutt.","","syn: Cistanthe monandra (Nutt.) Hershk.","","TJM1","EUDICOTS",0,"",0,"",0,"Nutt.",NA,0,NA,"","","","","","","Calyptridium_monandrum",1,1,"","No",NA,"Calyptridium_monandrum"
"117","1172","Calyptridium_monospermum","NATIVE","MONTIACEAE","Calyptridium","monospermum","Greene","","","","Calyptridium monospermum Greene","","syn: Cistanthe monosperma (Greene) Hershk.","","TJM1","EUDICOTS",0,"",0,"",0,"Greene",8929,-1,NA,"","","","","","","Calyptridium_monospermum",1,1,"","No",NA,"Calyptridium_monospermum"
"118","1173","Calyptridium_parryi","NATIVE","MONTIACEAE","Calyptridium","parryi","A. Gray","","","","Calyptridium parryi A. Gray","","syn: Cistanthe parryi (A. Gray) Hershk.","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",8930,-1,NA,"","","","","","","Calyptridium_parryi",4,1,"Calyptridium_parryi_var._hesseae, Calyptridium_parryi_var._nevadense, Calyptridium_parryi_var._parryi","Yes","var.","Calyptridium_parryi_var._parryi"
"119","1174","Calyptridium_parryi_var._hesseae","NATIVE","MONTIACEAE","Calyptridium","parryi","A. Gray","var.","hesseae","J.H. Thomas","Calyptridium parryi A. Gray var. hesseae J.H. Thomas","","syn: Cistanthe parryi var. hesseae (J.H. Thomas) Kartesz & Gandhi","SANTA CRUZ MOUNTAINS PUSSYPAWS","TJM1","EUDICOTS",-1,"",0,"",0,"J.H. Thomas",11615,0,573,"Calyptridium parryi var. hesseae","Available","","","Indefinite","","Calyptridium_parryi",4,2,"Calyptridium_parryi_var._hesseae, Calyptridium_parryi_var._nevadense, Calyptridium_parryi_var._parryi","No","var.","Calyptridium_parryi_var._hesseae"
"120","1175","Calyptridium_parryi_var._nevadense","NATIVE","MONTIACEAE","Calyptridium","parryi","A. Gray","var.","nevadense","J.T. Howell","Calyptridium parryi A. Gray var. nevadense J.T. Howell","","syn: Cistanthe parryi var. nevadensis (J.T. Howell) Kartesz & Gandhi","","TJM1","EUDICOTS",0,"",0,"",0,"J.T. Howell",NA,0,NA,"","","","","","","Calyptridium_parryi",4,3,"Calyptridium_parryi_var._hesseae, Calyptridium_parryi_var._nevadense, Calyptridium_parryi_var._parryi","No","var.","Calyptridium_parryi_var._nevadense"
"121","1176","Calyptridium_parryi_var._parryi","NATIVE","MONTIACEAE","Calyptridium","parryi","A. Gray","var.","parryi","","Calyptridium parryi A. Gray var. parryi","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Calyptridium_parryi",4,4,"Calyptridium_parryi_var._hesseae, Calyptridium_parryi_var._nevadense, Calyptridium_parryi_var._parryi","No","var.","Calyptridium_parryi_var._parryi"
"122","1177","Calyptridium_pulchellum","NATIVE","MONTIACEAE","Calyptridium","pulchellum","(Eastw.) Hoover","","","","Calyptridium pulchellum (Eastw.) Hoover","","syn: Cistanthe pulchella (Eastw.) Hershk.","MARIPOSA PUSSYPAWS","TJM1","EUDICOTS",-1,"",0,"",0,"(Eastw.) Hoover",700,-1,574,"Calyptridium pulchellum","Available","","","Indefinite","","Calyptridium_pulchellum",1,1,"","No",NA,"Calyptridium_pulchellum"
